"ResponseID","xdemAll","demZIP","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14NET","BPC1_15NET","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1","BPC3_2","BPC3_3","BPC3_4","BPC3_5","BPC3_6","BPC3_7","BPC3_8","BPC4","BPC5","BPC6_1","BPC6_2","BPC6_3","BPC7","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC8_12NET","BPC8_13NET","BPC8_14NET","BPC8_15NET","BPC8_16NET","BPC8_17NET","BPC8_18NET","BPC8_19NET","BPC9_1NET","BPC9_2NET","BPC9_3NET","BPC9_4NET","BPC9_5NET","BPC9_6NET","BPC9_7NET","BPC9_8NET","BPC9_9NET","BPC9_10NET","BPC9_11NET","BPC10_1NET","BPC10_2NET","BPC10_3NET","BPC10_4NET","BPC10_5NET","BPC10_6NET","BPC10_7NET","BPC10_8NET","BPC11_1NET","BPC11_2NET","BPC11_3NET","BPC11_4NET","BPC11_5NET","BPC11_6NET","BPC11_7NET","BPC12","BPC13","BPC14","BPC15_1NET","BPC15_2NET","BPC15_3NET","BPC15_4NET","BPC15_5NET","BPC15_6NET","BPC15_7NET","BPC15_8NET","BPC15_9NET","BPC15_10NET","BPC15_11NET","BPC15_12NET","BPC16","BPC17","BPC18","BPC19","BPC20","BPC21_1","BPC21_2","BPC21_3","BPC21_4","BPC21_5","BPC21_6","BPC21_7","BPC21_8","BPC21_9","BPC22_1","BPC22_2","BPC22_3","BPC23_1","BPC23_2","BPC23_3","BPC23_4","BPC23_5","BPC23_6","BPC23_7","BPC23_8","BPC23_9","BPC23_10","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","xdemPrediction","BPC1_13_TEXT","BPC2_13_TEXT","BPC8_17_TEXT","BPC9_9_TEXT","BPC10_6_TEXT","BPC11_5_TEXT","BPC13_4_TEXT","BPC15_11_TEXT","wts"
"R_345A0zOmUZVCJRH",1,"40456","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2",1,1,1,1,1,1,1,1,5,NA,1,1,1,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2",5,NA,4,"1","2","2","2","2","2","2","2","2","2","2","2",1,4,4,4,4,1,1,1,1,1,1,1,1,1,7,7,1,3,3,3,3,3,3,3,3,3,3,7,1,1,1,1,1,7,2,4,4,3,6,3,1,1,1,NA,NA,NA,5,NA,1,1,6,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1.6408756404592248
"R_3pY42paqWNW77BE",1,"90404","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2",1,1,1,1,1,1,2,1,4,NA,1,2,2,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2",3,2,3,"1","1","2","2","1","2","1","2","2","2","2","2",5,1,1,1,1,2,2,3,2,2,2,2,3,3,2,2,2,3,2,3,3,2,2,2,1,3,3,4,1,2,4,4,1,7,1,3,4,3,5,3,1,2,1,NA,NA,NA,4,NA,NA,2,1,2,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7676079115561615
"R_7d18hx4E5k69DT2",1,"76051","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2",1,1,1,1,2,2,2,1,7,NA,1,3,3,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,5,"1","2","2","2","1","2","1","2","2","1","2","2",3,1,1,1,2,3,3,3,3,3,3,3,2,3,1,1,6,2,2,3,3,2,2,2,3,2,1,4,1,7,4,4,1,7,2,4,4,1,2,1,2,1,1,NA,NA,NA,1,NA,2,2,6,2,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.9849302119158749
"R_1dN3OWqs9SurDkm",1,"28461","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","2","2",1,1,1,1,1,1,1,1,3,1,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,2,1,2,3,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,2,3,2,3,3,2,4,1,4,4,1,2,4,2,4,NA,2,4,3,3,1,1,NA,NA,NA,1,NA,2,2,6,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.8178534822001342
"R_7RfUEZj5DnlB0Nr",1,"28711","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2",1,1,1,1,1,1,3,1,1,6,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2",4,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,1,1,1,2,1,3,3,1,1,3,3,1,4,2,2,3,3,2,3,2,2,2,3,4,1,1,2,1,1,5,2,4,4,1,2,1,1,1,1,NA,NA,NA,1,NA,2,3,3,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_7EiJly7zBNe1lzX",1,"75252","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","2",2,1,1,2,2,1,2,1,3,NA,6,2,2,3,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","2","1","2","2","2",5,NA,3,"2","2","2","2","1","1","1","2","2","2","2","2",3,2,1,3,3,1,1,1,1,2,3,2,1,2,7,7,3,2,3,2,3,2,2,2,2,2,2,1,4,1,5,3,7,7,2,4,4,1,2,2,2,1,1,NA,NA,NA,2,1,NA,2,7,2,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.9849302119158749
"R_5VwqrZIsvnG9vCh",1,"23323","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2",1,1,1,1,2,1,3,1,6,1,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,1,1,4,2,4,1,4,4,5,3,1,2,2,1,3,3,3,3,2,3,2,3,2,2,5,1,1,1,1,2,6,2,4,4,1,2,1,3,3,NA,NA,1,NA,1,NA,2,2,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.8803414000102604
"R_76hwEmWJ5u3b6g0",1,"33029","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2",1,1,1,1,1,3,2,1,7,NA,1,3,3,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,3,"1","2","2","2","2","2","2","2","2","2","2","2",4,1,1,1,2,1,1,3,1,3,2,1,2,1,3,3,3,2,2,2,3,2,3,2,2,2,2,4,3,2,3,2,4,4,2,4,4,1,2,1,3,3,1,NA,NA,NA,2,1,NA,2,6,1,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.8178534822001342
"R_1Cq6qnCYuyxy88l",1,"63010","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2",1,1,1,1,2,1,3,1,2,2,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"1","1","1","1","2","2","2","2","2","2","2","2",2,1,1,1,1,2,2,4,2,4,3,2,2,2,2,1,2,3,2,2,2,2,3,2,2,2,2,4,1,4,3,2,3,4,2,4,4,1,2,2,1,3,1,NA,NA,NA,1,NA,2,2,6,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7212688037330746
"R_1kXQzuGzATf2WNL",1,"62949","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2",1,1,2,1,1,2,1,2,1,3,NA,NA,NA,3,"1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","2","2","2",1,3,5,"2","2","2","1","2","1","2","2","1","2","2","2",5,1,1,1,1,3,3,4,3,3,3,2,3,4,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,1,3,3,1,1,3,3,3,1,NA,NA,NA,1,NA,1,1,3,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.857449952749633
"R_3s0iCqXWgHa9jpY",1,"21767","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2",1,1,1,1,1,1,1,1,4,NA,1,1,1,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","2","1","1","1","2","2","2","2","2","1","1","2","1","2","2","2",2,2,5,"1","1","1","2","1","1","2","2","2","2","2","2",1,3,3,3,4,1,2,1,1,1,1,3,3,1,1,1,4,3,2,3,3,2,2,2,2,3,2,2,1,3,3,5,1,4,1,4,4,3,5,3,1,1,1,NA,NA,NA,4,NA,NA,3,6,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6212291345092676
"R_30ZrwPUoLO3ubOr",1,"96748","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,5,5,4,5,5,2,1,2,6,NA,NA,NA,5,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2",4,3,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,5,1,5,3,1,1,5,2,1,3,2,2,3,7,6,6,1,1,3,3,1,3,3,3,1,3,5,5,5,5,5,3,4,2,1,1,2,4,3,1,1,NA,NA,NA,1,4,NA,NA,3,3,2,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2.0294221571869215
"R_6atSwGljIkJtflP",1,"18966","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2",1,1,1,2,2,2,3,1,1,1,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"1","1","2","2","2","2","2","2","2","2","2","2",3,1,1,2,2,1,2,3,1,3,2,3,2,1,1,1,1,2,2,2,3,2,3,2,2,2,2,2,1,3,3,2,3,4,2,4,4,1,2,1,3,2,1,NA,NA,NA,2,1,NA,2,6,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.7583621348497243
"R_5CHFKldi94N0uyY",1,"10010","2","1","2","2","2","1","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2",1,1,1,2,2,2,1,1,1,NA,4,5,4,3,"1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","1","1","2","1","2","2","2",1,1,5,"2","2","2","2","2","2","1","2","1","1","2","2",5,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,3,3,1,NA,NA,NA,1,NA,1,1,3,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5793023204865504
"R_5gkog1kK2FER66t",1,"75223","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",3,2,3,2,2,3,2,3,7,NA,4,4,3,5,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,5,5,5,5,4,3,4,3,4,4,4,4,3,7,7,1,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,4,4,2,3,3,1,2,2,1,1,NA,NA,1,NA,5,NA,1,1,7,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1.3270060384904936
"R_68I05WY6PWbjpqk",1,"34610","2","1","2","2","2","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2",1,3,1,2,2,3,2,2,4,NA,2,4,2,3,"1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","1","2","2","2",3,3,4,"1","1","1","2","2","2","2","2","2","2","2","2",4,2,2,2,2,2,4,2,2,2,3,2,2,2,5,2,2,3,2,1,3,2,2,1,3,3,3,7,1,5,3,4,3,3,1,3,3,1,1,1,1,1,1,NA,NA,NA,5,NA,1,1,1,2,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.541112043334905
"R_6asHqahRXFQnF1B",1,"97045","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","2",1,1,1,1,1,1,2,2,2,1,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,2,2,2,3,3,2,1,2,3,3,3,4,1,2,2,2,2,6,2,4,4,1,2,1,1,2,1,NA,NA,NA,5,NA,2,2,6,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0.8172988647669425
"R_70xwDvdLldcwbLw",1,"78209","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","1","2","2","2",1,1,1,1,1,1,4,1,1,NA,3,3,5,2,"1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2",1,3,3,"2","2","2","2","1","1","1","2","2","2","2","2",2,4,2,2,3,1,1,1,2,1,1,2,2,1,1,1,1,2,2,3,3,2,1,2,1,2,3,1,1,1,1,1,1,1,2,4,NA,3,6,3,2,1,1,NA,NA,NA,1,NA,1,1,6,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.9849302119158749
"R_6dpeL8gfv5XWcMt",1,"18974","2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,1,1,2,1,1,2,1,6,NA,6,1,1,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,1,1,1,2,1,1,1,1,2,1,3,1,4,4,3,2,3,2,3,3,2,3,2,3,3,3,2,5,6,6,5,4,1,2,4,4,3,6,3,3,3,1,NA,NA,NA,1,NA,2,2,6,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.7583621348497243
"R_5v8lB0aIcFlftSR",1,"63021","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","2","2","2","2","2",1,2,1,2,2,2,3,1,1,1,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2",5,NA,4,"1","2","2","2","1","2","2","2","2","2","2","2",2,2,1,2,2,1,2,3,2,3,3,2,2,1,2,1,4,2,2,3,3,2,3,2,1,2,2,3,1,2,2,2,1,6,2,4,NA,1,2,1,3,3,NA,NA,NA,1,1,NA,2,2,6,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2.4493334843547467
"R_52VLvwOrYMIO3o2",1,"89149","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2",1,1,2,1,1,2,2,2,1,3,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,3,"2","1","2","2","2","2","2","2","2","2","2","2",3,1,1,1,1,2,5,3,3,3,3,2,2,3,4,3,3,3,3,3,3,2,3,2,3,2,3,3,2,1,3,1,2,7,2,4,4,2,4,2,2,1,1,NA,NA,NA,1,NA,1,2,6,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1.2458447702605044
"R_1choVJxKgTFpRZk",1,"33810","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2",1,1,2,2,2,2,3,2,6,NA,2,3,3,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2",4,1,2,2,3,2,2,1,2,2,1,2,3,4,4,3,4,3,3,3,3,2,3,2,3,3,3,5,2,3,4,3,2,6,2,3,4,2,4,3,1,1,1,NA,NA,NA,1,NA,1,2,6,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5136881703577759
"R_3FPw7b6Js8bJG19",1,"14522","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,2,2,2,2,2,1,2,4,NA,3,3,3,2,"1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,5,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,3,3,3,3,3,3,3,3,3,3,6,5,6,5,3,3,6,2,4,4,1,2,3,1,1,1,NA,NA,NA,4,NA,NA,2,6,2,4,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1.5215169719324584
"R_5KcDFRQtumwB2GR",1,"89121","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",2,3,3,3,2,3,3,3,3,NA,3,3,3,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"2","1","2","2","2","2","2","2","2","2","2","2",3,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,7,2,2,2,6,2,6,1,3,4,2,3,1,1,1,NA,NA,1,NA,5,NA,1,1,6,2,4,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,1.9829546261862534
"R_3if6CxOfn1c4J8t",1,"46723","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2",1,1,2,2,2,2,2,2,3,6,NA,NA,NA,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,5,"2","1","2","2","2","2","2","2","2","2","2","2",6,1,1,1,3,2,5,1,2,1,2,2,2,2,2,4,7,3,3,3,3,2,3,3,1,3,1,7,3,3,3,7,5,7,2,4,4,2,4,3,1,2,1,NA,NA,NA,1,NA,2,3,6,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.7212688037330746
"R_72Q8maqLCU4jsM8",1,"35244","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2",1,1,1,1,1,1,1,1,1,NA,3,3,3,2,"1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2",2,1,4,"2","2","1","2","1","1","2","2","2","2","2","2",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,3,2,3,1,1,1,1,1,1,1,1,3,3,1,1,1,2,3,NA,NA,1,NA,1,NA,1,2,1,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.9957254894576848
"R_6IguAECLcgQEEGR",1,"08757","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2",1,1,1,1,2,2,2,1,2,NA,2,3,3,2,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,1,1,1,1,3,1,3,4,2,1,1,4,4,5,1,1,3,3,2,2,2,2,3,2,3,1,2,4,2,3,7,2,4,4,1,2,2,1,1,1,NA,NA,NA,4,NA,NA,2,6,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0.5991334329200168
"R_3j1MeLa1i0AG6Ln",1,"34203","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2",5,1,1,5,2,2,3,2,3,2,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2",4,3,4,"1","2","2","2","1","1","2","2","2","2","2","2",6,1,1,1,1,1,1,3,1,3,4,2,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,4,1,1,1,3,1,5,2,3,4,1,2,1,1,2,1,NA,NA,NA,4,NA,NA,2,6,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1.304526214921852
"R_3p6k95G05byrHEY",1,"91791","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1","2","2","2","2","2",1,3,1,1,2,2,2,1,2,5,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,4,2,3,1,3,3,3,3,2,1,3,1,4,4,3,3,3,1,5,2,3,4,1,2,1,2,1,NA,NA,NA,1,4,NA,NA,2,7,2,1,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2.65728883062686
"R_7QLys6VFTN0h5XZ",1,"04236","2","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","2",1,1,1,1,1,1,2,1,2,NA,2,2,2,1,"1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2",5,NA,3,"2","1","2","1","1","1","2","2","1","2","2","2",4,1,1,1,2,2,2,2,3,3,3,3,2,2,4,4,2,3,2,3,3,2,2,2,2,3,3,5,2,4,4,2,3,6,2,4,4,1,2,2,1,1,1,NA,NA,NA,4,NA,NA,3,6,2,4,1,1,1,3,NA,NA,"Local news apps",NA,NA,NA,NA,NA,1.5215169719324584
"R_3E3Tzt1iSVi9tkP",1,"38858","1","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2",1,3,1,1,1,1,1,2,2,3,NA,NA,NA,3,"2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","1","2","1","1","2","2","2","1","2","1","2","2","2","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,4,1,1,2,2,2,5,1,1,2,5,4,2,7,2,2,3,2,2,2,2,2,2,3,2,3,3,2,1,1,1,1,3,1,2,2,1,1,NA,1,1,NA,NA,1,NA,2,1,NA,1,7,2,1,1,1,3,3,NA,NA,"Television ",NA,NA,NA,NA,NA,1.464443346518977
